Long,Lat
126.3144708,33.305575
126.3144714,33.3055761
126.3144718,33.3055771
126.3144723,33.3055781
126.3144729,33.3055791
126.3144736,33.30558
126.3144741,33.3055811
126.3144745,33.3055821
126.314475,33.3055831
126.3144755,33.3055841
126.3144761,33.3055851
126.3144766,33.3055862
126.3144772,33.3055871
126.3144777,33.3055884
126.314478,33.3055895
126.3144785,33.3055907
126.3144789,33.3055918
126.3144792,33.3055931
126.3144797,33.3055943
126.3144799,33.3055956
126.3144801,33.3055968
126.3144805,33.3055981
126.3144808,33.3055995
126.3144811,33.3056008
126.3144813,33.3056022
126.3144816,33.3056035
126.3144818,33.3056049
126.3144819,33.3056063
126.3144823,33.3056077
126.3144825,33.3056092
126.3144828,33.3056105
126.3144832,33.3056118
126.3144835,33.3056131
126.3144839,33.3056145
126.3144843,33.3056158
126.3144847,33.305617
126.314485,33.3056182
126.3144852,33.3056196
126.3144853,33.3056207
126.3144855,33.3056219
126.3144855,33.3056231
126.3144858,33.3056242
126.314486,33.3056253
126.3144861,33.3056263
126.3144863,33.3056274
126.3144867,33.3056285
126.314487,33.3056295
126.3144873,33.3056305
126.3144875,33.3056315
126.3144878,33.3056325
126.3144882,33.3056334
126.3144884,33.3056343
126.3144888,33.3056352
126.3144891,33.3056361
126.3144891,33.3056369
126.3144892,33.3056379
126.3144894,33.3056387
126.3144894,33.3056396
126.3144896,33.3056405
126.3144896,33.3056412
126.3144896,33.3056419
126.3144897,33.3056426
126.3144898,33.3056434
126.3144898,33.3056441
126.3144899,33.3056448
126.3144899,33.3056456
126.3144899,33.3056462
126.31449,33.3056471
126.31449,33.3056478
126.31449,33.3056486
126.3144901,33.3056493
126.3144901,33.3056502
126.31449,33.3056509
126.3144899,33.3056517
126.3144899,33.3056526
126.3144898,33.3056533
126.3144899,33.3056541
126.31449,33.3056549
126.3144899,33.3056558
126.31449,33.3056566
126.3144899,33.3056573
126.31449,33.3056582
126.31449,33.3056589
126.3144899,33.3056596
126.31449,33.3056603
126.31449,33.3056611
126.31449,33.3056619
126.31449,33.3056627
126.31449,33.3056634
126.31449,33.3056643
126.31449,33.3056651
126.3144901,33.3056659
126.3144901,33.3056667
126.3144901,33.3056675
126.3144901,33.3056685
126.31449,33.3056694
126.31449,33.3056702
126.3144898,33.3056712
126.3144897,33.3056723
126.3144896,33.3056732
126.3144895,33.3056743
126.3144894,33.3056753
126.3144891,33.3056763
126.314489,33.3056773
126.3144887,33.3056783
126.3144886,33.3056794
126.3144883,33.3056803
126.314488,33.3056812
126.3144879,33.3056821
126.3144877,33.305683
126.3144875,33.3056839
126.3144873,33.3056848
126.3144871,33.3056857
126.314487,33.3056866
126.3144868,33.3056875
126.3144866,33.3056884
126.3144866,33.3056893
126.3144864,33.3056902
126.3144863,33.305691
126.3144861,33.305692
126.3144859,33.3056928
126.3144859,33.3056939
126.3144858,33.3056948
126.3144857,33.3056959
126.3144853,33.305697
126.3144849,33.305698
126.3144846,33.3056991
126.3144842,33.3057001
126.3144838,33.305701
126.3144835,33.305702
126.314483,33.305703
126.3144826,33.305704
126.3144822,33.3057051
126.3144818,33.3057061
126.3144815,33.3057071
126.3144812,33.305708
126.3144809,33.305709
126.3144806,33.3057101
126.3144802,33.305711
126.3144799,33.305712
126.3144796,33.305713
126.3144793,33.305714
126.3144789,33.305715
126.3144786,33.305716
126.3144782,33.305717
126.3144779,33.305718
126.3144775,33.3057189
126.3144772,33.3057198
126.3144768,33.3057208
126.3144765,33.3057217
126.3144761,33.3057227
126.3144757,33.3057237
126.3144754,33.3057247
126.314475,33.3057256
126.3144746,33.3057266
126.3144743,33.3057275
126.3144738,33.3057283
126.3144735,33.3057292
126.3144733,33.30573
126.3144729,33.305731
126.3144725,33.3057318
126.314472,33.3057327
126.3144716,33.3057335
126.3144711,33.3057344
126.3144706,33.3057352
126.3144701,33.305736
126.3144696,33.3057369
126.3144692,33.3057377
126.3144685,33.3057385
126.3144682,33.3057393
